"image","xmin","ymin","xmax","ymax","label"
"frame0010155.jpg",342,176,417,281,"car"
"frame0010156.jpg",344,173,417,286,"car"
"frame0010157.jpg",354,191,409,265,"car"
"frame0010158.jpg",359,206,403,244,"car"
"frame0010159.jpg",206,186,356,279,"car"
"frame0010160.jpg",224,186,337,278,"car"
"frame0010161.jpg",362,161,446,250,"car"
"frame0010161.jpg",230,179,330,284,"car"
"frame0010162.jpg",370,170,440,242,"car"
"frame0010162.jpg",229,179,330,283,"car"
"frame0010163.jpg",637,188,715,216,"car"
"frame0010163.jpg",228,178,331,285,"car"
"frame0010163.jpg",369,171,442,240,"car"
"frame0010164.jpg",372,177,440,229,"car"
"frame0010165.jpg",389,172,472,235,"car"
"frame0010165.jpg",379,179,434,228,"car"
"frame0010166.jpg",375,171,440,237,"car"
"frame0010167.jpg",226,179,336,286,"car"
"frame0010167.jpg",657,187,743,216,"car"
"frame0010167.jpg",367,161,446,249,"car"
"frame0010168.jpg",156,120,378,320,"car"
"frame0010169.jpg",149,128,383,318,"car"
"frame0010170.jpg",141,133,379,309,"car"
"frame0010170.jpg",372,198,438,261,"car"
"frame0010171.jpg",355,160,456,255,"car"
"frame0010171.jpg",207,160,313,308,"car"
"frame0010171.jpg",137,120,375,318,"car"
"frame0010172.jpg",363,175,445,237,"car"
"frame0010172.jpg",146,113,361,327,"car"
"frame0010173.jpg",366,174,444,236,"car"
"frame0010173.jpg",136,132,327,314,"car"
"frame0010174.jpg",317,0,508,181,"house"
"frame0010174.jpg",345,174,420,237,"car"
"frame0010174.jpg",113,128,334,317,"car"
"frame0010175.jpg",299,0,529,198,"house"
"frame0010175.jpg",107,128,326,315,"car"
"frame0010175.jpg",336,173,426,241,"car"
"frame0010176.jpg",333,179,429,236,"car"
"frame0010176.jpg",81,118,340,328,"car"
"frame0010177.jpg",306,153,412,262,"car"
"frame0010177.jpg",62,140,349,322,"car"
"frame0010178.jpg",76,144,299,362,"car"
"frame0010179.jpg",39,135,326,376,"car"
"frame0010180.jpg",24,135,322,382,"car"
"frame0010180.jpg",271,0,462,201,"house"
"frame0010181.jpg",261,0,464,217,"house"
"frame0010181.jpg",7,154,317,379,"car"
"frame0010182.jpg",0,139,318,395,"car"
"frame0010182.jpg",253,0,474,204,"house"
"frame0010182.jpg",632,163,716,188,"car"
"frame0010183.jpg",0,133,310,402,"car"
"frame0010183.jpg",619,162,728,187,"car"
"frame0010183.jpg",249,0,479,204,"house"
"frame0010184.jpg",261,0,466,214,"house"
"frame0010184.jpg",1,175,274,367,"car"
"frame0010185.jpg",271,0,456,217,"house"
"frame0010185.jpg",0,191,278,352,"car"
"frame0010186.jpg",266,0,463,222,"house"
"frame0010186.jpg",0,184,273,354,"car"
"frame0010187.jpg",256,0,467,206,"house"
"frame0010187.jpg",0,160,266,377,"car"
"frame0010188.jpg",0,159,278,378,"car"
"frame0010188.jpg",259,0,468,227,"house"
"frame0010189.jpg",0,179,255,365,"car"
"frame0010189.jpg",259,0,463,213,"house"
"frame0010190.jpg",0,217,235,343,"car"
"frame0010190.jpg",267,0,453,221,"house"
"frame0010191.jpg",137,128,400,315,"car"
"frame0010191.jpg",262,0,458,220,"house"
"frame0010191.jpg",0,228,236,332,"car"
"frame0010192.jpg",0,230,243,332,"car"
"frame0010192.jpg",125,122,402,319,"car"
"frame0010193.jpg",0,226,145,346,"car"
"frame0010193.jpg",0,228,247,336,"car"
"frame0010193.jpg",114,131,401,311,"car"
"frame0010194.jpg",0,228,146,353,"car"
"frame0010194.jpg",0,224,239,340,"car"
"frame0010194.jpg",117,124,394,318,"car"
"frame0010195.jpg",101,123,405,320,"car"
"frame0010195.jpg",0,214,246,346,"car"
"frame0010195.jpg",0,217,140,362,"car"
"frame0010196.jpg",102,125,400,318,"car"
"frame0010196.jpg",0,223,249,335,"car"
"frame0010196.jpg",0,218,140,360,"car"
"frame0010197.jpg",0,212,126,365,"car"
"frame0010197.jpg",0,211,218,342,"car"
"frame0010197.jpg",99,141,361,310,"car"
"frame0010198.jpg",0,192,120,399,"car"
"frame0010198.jpg",268,0,443,184,"house"
"frame0010198.jpg",97,141,350,309,"car"
"frame0010199.jpg",0,183,124,408,"car"
"frame0010199.jpg",80,142,357,303,"car"
"frame0010199.jpg",268,0,446,179,"house"
"frame0010199.jpg",587,165,718,188,"car"
"frame0010200.jpg",0,166,120,416,"car"
"frame0010200.jpg",236,0,480,180,"house"
"frame0010200.jpg",60,125,374,314,"car"
"frame0010201.jpg",32,130,393,308,"car"
"frame0010201.jpg",0,187,84,373,"car"
"frame0010202.jpg",45,116,365,323,"car"
"frame0010202.jpg",213,0,434,213,"house"
"frame0010202.jpg",1157,0,1263,403,"person"
"frame0010202.jpg",0,210,72,349,"car"
"frame0010203.jpg",212,0,438,197,"house"
"frame0010203.jpg",39,111,363,328,"car"
"frame0010203.jpg",0,207,54,356,"car"
"frame0010204.jpg",48,144,313,298,"car"
"frame0010205.jpg",35,138,316,303,"car"
"frame0010205.jpg",189,0,449,218,"house"
"frame0010205.jpg",581,160,720,189,"car"
"frame0010206.jpg",14,130,326,309,"car"
"frame0010207.jpg",0,132,373,281,"car"
"frame0010208.jpg",0,113,369,271,"car"
"frame0010208.jpg",591,141,714,164,"car"
"frame0010209.jpg",605,140,699,166,"car"
"frame0010209.jpg",0,108,394,293,"car"
"frame0010210.jpg",0,126,281,314,"car"
"frame0010210.jpg",212,0,421,177,"house"
"frame0010211.jpg",0,161,271,283,"car"
"frame0010211.jpg",201,0,425,164,"house"
"frame0010212.jpg",0,154,298,299,"car"
"frame0010213.jpg",0,158,310,305,"car"
"frame0010214.jpg",0,159,324,324,"car"
"frame0010215.jpg",607,160,693,189,"car"
"frame0010215.jpg",0,159,310,345,"car"
"frame0010216.jpg",0,150,271,388,"car"
"frame0010217.jpg",642,152,670,252,"car"
"frame0010217.jpg",0,183,262,361,"car"
"frame0010217.jpg",615,187,687,211,"car"
"frame0010218.jpg",0,228,217,356,"car"
"frame0010219.jpg",0,181,278,403,"car"
"frame0010219.jpg",643,180,670,274,"car"
"frame0010219.jpg",0,247,216,354,"car"
"frame0010220.jpg",0,253,208,347,"car"
"frame0010221.jpg",0,265,210,349,"car"
"frame0010222.jpg",0,254,195,386,"car"
"frame0010223.jpg",0,260,199,384,"car"
"frame0010223.jpg",238,20,394,255,"house"
"frame0010224.jpg",0,268,198,383,"car"
"frame0010225.jpg",0,276,188,377,"car"
"frame0010226.jpg",0,278,192,378,"car"
"frame0010227.jpg",0,278,183,382,"car"
"frame0010228.jpg",0,279,171,385,"car"
"frame0010229.jpg",0,277,169,381,"car"
"frame0010230.jpg",0,264,173,386,"car"
"frame0010231.jpg",0,247,176,396,"car"
"frame0010232.jpg",0,235,119,375,"car"
"frame0010233.jpg",0,228,125,362,"car"
"frame0010234.jpg",0,219,127,364,"car"
"frame0010235.jpg",0,188,119,377,"car"
"frame0010236.jpg",0,166,122,393,"car"
"frame0010237.jpg",0,175,121,378,"car"
"frame0010239.jpg",0,201,81,343,"car"
"frame0010243.jpg",764,279,795,371,"car"
"frame0010244.jpg",217,50,443,231,"house"
"frame0010245.jpg",216,54,449,251,"house"
"frame0010246.jpg",230,55,438,263,"house"
"frame0010247.jpg",224,53,439,262,"house"
"frame0010247.jpg",790,301,816,393,"car"
"frame0010248.jpg",222,55,447,263,"house"
"frame0010248.jpg",790,305,818,395,"car"
"frame0010249.jpg",237,54,436,285,"house"
"frame0010251.jpg",813,329,843,416,"car"
"frame0010252.jpg",811,328,843,418,"car"
"frame0010253.jpg",812,329,842,417,"car"
"frame0010254.jpg",815,322,840,415,"car"
"frame0010255.jpg",500,119,713,432,"house"
"frame0010255.jpg",814,318,839,413,"car"
"frame0010256.jpg",495,136,713,411,"house"
"frame0010257.jpg",485,156,719,390,"house"
"frame0010258.jpg",483,142,724,409,"house"
"frame0010258.jpg",8,67,136,323,"house"
"frame0010259.jpg",472,143,732,401,"house"
"frame0010259.jpg",16,70,129,321,"house"
"frame0010260.jpg",13,52,125,339,"house"
"frame0010260.jpg",789,304,818,387,"car"
"frame0010261.jpg",14,64,121,326,"house"
"frame0010261.jpg",784,299,818,383,"car"
"frame0010262.jpg",782,279,823,377,"car"
"frame0010263.jpg",783,276,821,371,"car"
"frame0010264.jpg",331,2,515,381,"house"
"frame0010264.jpg",789,276,814,368,"car"
"frame0010266.jpg",338,61,493,338,"house"
"frame0010266.jpg",760,282,797,366,"car"
"frame0010267.jpg",765,283,793,360,"car"
"frame0010268.jpg",761,276,793,356,"car"
"frame0010270.jpg",752,256,801,345,"car"
"frame0010272.jpg",284,25,451,369,"house"
"frame0010277.jpg",707,257,750,335,"car"
"frame0010277.jpg",717,269,743,324,"car"
"frame0010277.jpg",238,0,412,427,"house"
"frame0010278.jpg",705,255,748,334,"car"
"frame0010279.jpg",703,259,747,325,"car"
"frame0010280.jpg",225,33,407,366,"house"
"frame0010280.jpg",706,258,744,328,"car"
"frame0010282.jpg",677,264,725,322,"car"
"frame0010283.jpg",677,262,719,326,"car"
"frame0010285.jpg",663,268,696,326,"car"
"frame0010289.jpg",623,265,671,320,"car"
"frame0010291.jpg",609,236,654,310,"car"
"frame0010295.jpg",274,80,451,390,"house"
"frame0010296.jpg",585,296,624,351,"car"
"frame0010297.jpg",587,298,621,351,"car"
"frame0010298.jpg",575,285,620,387,"car"
"frame0010298.jpg",584,297,624,352,"car"
"frame0010299.jpg",574,282,621,390,"car"
"frame0010299.jpg",584,294,624,355,"car"
"frame0010300.jpg",575,293,631,357,"car"
"frame0010301.jpg",562,295,641,354,"car"
"frame0010302.jpg",556,287,633,398,"car"
"frame0010303.jpg",551,282,636,406,"car"
"frame0010307.jpg",524,299,592,389,"car"
"frame0010308.jpg",518,302,586,386,"car"
"frame0010309.jpg",516,297,584,392,"car"
"frame0010310.jpg",507,295,586,394,"car"
"frame0010311.jpg",202,120,415,351,"house"
"frame0010311.jpg",499,285,589,405,"car"
"frame0010312.jpg",483,297,580,392,"car"
"frame0010313.jpg",476,291,555,395,"car"
"frame0010314.jpg",465,292,543,392,"car"
"frame0010315.jpg",460,281,535,401,"car"
"frame0010316.jpg",450,259,539,418,"car"
"frame0010317.jpg",426,292,532,384,"car"
"frame0010317.jpg",27,45,126,365,"house"
"frame0010318.jpg",21,49,127,359,"house"
"frame0010318.jpg",418,285,511,397,"car"
"frame0010319.jpg",413,292,503,400,"car"
"frame0010319.jpg",11,51,129,355,"house"
"frame0010320.jpg",402,297,497,402,"car"
"frame0010320.jpg",1,39,133,366,"house"
"frame0010321.jpg",0,32,145,375,"house"
"frame0010321.jpg",387,285,486,408,"car"
"frame0010322.jpg",377,296,470,394,"car"
"frame0010323.jpg",368,284,458,400,"car"
"frame0010323.jpg",333,249,492,403,"car"
"frame0010324.jpg",318,229,490,417,"car"
"frame0010324.jpg",359,278,445,402,"car"
"frame0010325.jpg",351,264,444,416,"car"
"frame0010325.jpg",660,147,764,233,"house"
"frame0010325.jpg",310,219,489,429,"car"
"frame0010326.jpg",328,288,436,390,"car"
"frame0010327.jpg",319,293,427,395,"car"
"frame0010327.jpg",276,260,464,403,"car"
"frame0010328.jpg",317,294,426,409,"car"
"frame0010329.jpg",307,282,422,433,"car"
"frame0010330.jpg",310,280,407,394,"car"
"frame0010330.jpg",277,229,442,412,"car"
"frame0010331.jpg",573,6,826,335,"house"
"frame0010331.jpg",280,210,459,426,"car"
"frame0010331.jpg",313,264,425,380,"car"
"frame0010332.jpg",268,234,485,404,"car"
"frame0010333.jpg",347,227,452,384,"car"
"frame0010334.jpg",706,98,806,192,"house"
"frame0010334.jpg",276,240,534,366,"car"
"frame0010334.jpg",351,237,466,370,"car"
"frame0010335.jpg",351,233,473,377,"car"
"frame0010335.jpg",277,246,540,366,"car"
"frame0010335.jpg",708,90,815,196,"house"
"frame0010336.jpg",269,208,560,422,"car"
"frame0010337.jpg",356,258,463,379,"car"
"frame0010337.jpg",278,197,539,434,"car"
"frame0010338.jpg",263,210,556,419,"car"
"frame0010339.jpg",239,238,577,368,"car"
"frame0010339.jpg",330,226,491,376,"car"
"frame0010340.jpg",241,226,574,362,"car"
"frame0010341.jpg",261,227,563,358,"car"
"frame0010342.jpg",761,86,855,194,"house"
"frame0010342.jpg",282,243,552,352,"car"
"frame0010343.jpg",295,240,545,349,"car"
"frame0010344.jpg",292,230,558,337,"car"
"frame0010344.jpg",770,76,861,195,"house"
"frame0010345.jpg",309,207,549,347,"car"
"frame0010346.jpg",301,205,567,345,"car"
"frame0010347.jpg",297,206,577,340,"car"
"frame0010348.jpg",294,204,575,344,"car"
"frame0010349.jpg",281,202,589,347,"car"
"frame0010350.jpg",810,80,920,184,"house"
"frame0010350.jpg",287,201,584,347,"car"
"frame0010350.jpg",755,0,959,315,"house"
"frame0010351.jpg",815,79,917,186,"house"
"frame0010351.jpg",284,198,587,352,"car"
"frame0010352.jpg",813,80,918,188,"house"
"frame0010352.jpg",275,198,598,350,"car"
"frame0010353.jpg",273,196,600,350,"car"
"frame0010353.jpg",815,67,924,196,"house"
"frame0010354.jpg",247,187,623,354,"car"
"frame0010355.jpg",253,180,613,364,"car"
"frame0010356.jpg",269,178,587,366,"car"
"frame0010357.jpg",260,172,589,382,"car"
"frame0010358.jpg",235,184,607,384,"car"
"frame0010359.jpg",225,190,611,398,"car"
"frame0010360.jpg",181,196,639,404,"car"
"frame0010361.jpg",201,208,609,402,"car"
"frame0010362.jpg",204,201,603,414,"car"
"frame0010363.jpg",815,0,984,317,"house"
"frame0010363.jpg",115,177,695,458,"car"
"frame0010364.jpg",101,202,704,442,"car"
"frame0010364.jpg",7,3,131,309,"house"
"frame0010364.jpg",812,10,995,287,"house"
"frame0010365.jpg",123,226,683,440,"car"
"frame0010365.jpg",230,162,549,518,"car"
"frame0010365.jpg",7,7,132,306,"house"
"frame0010366.jpg",230,173,550,521,"car"
"frame0010366.jpg",764,1,1036,344,"house"
"frame0010366.jpg",127,239,677,443,"car"
"frame0010367.jpg",137,238,664,454,"car"
"frame0010367.jpg",776,0,1026,349,"house"
"frame0010368.jpg",225,200,550,506,"car"
"frame0010368.jpg",766,9,1034,338,"house"
"frame0010368.jpg",7,55,126,331,"house"
"frame0010369.jpg",9,69,124,320,"house"
"frame0010369.jpg",857,127,975,235,"house"
"frame0010369.jpg",784,25,1019,324,"house"
"frame0010369.jpg",232,198,537,510,"car"
"frame0010370.jpg",860,128,974,239,"house"
"frame0010370.jpg",7,66,126,324,"house"
"frame0010370.jpg",807,36,1003,317,"house"
"frame0010371.jpg",818,54,1001,304,"house"
"frame0010371.jpg",5,64,128,329,"house"
"frame0010372.jpg",6,79,129,319,"house"
"frame0010372.jpg",821,32,997,335,"house"
"frame0010373.jpg",4,81,131,318,"house"
"frame0010373.jpg",138,190,614,580,"car"
"frame0010373.jpg",811,46,1006,325,"house"
"frame0010373.jpg",861,127,971,255,"house"
"frame0010374.jpg",864,130,961,255,"house"
"frame0010374.jpg",136,203,603,569,"car"
"frame0010374.jpg",6,78,127,322,"house"
"frame0010374.jpg",810,57,1003,317,"house"
"frame0010375.jpg",865,128,962,259,"house"
"frame0010375.jpg",142,213,591,563,"car"
"frame0010375.jpg",806,54,1009,324,"house"
"frame0010375.jpg",3,76,130,323,"house"
"frame0010376.jpg",810,63,1008,307,"house"
"frame0010376.jpg",222,244,479,521,"car"
"frame0010376.jpg",6,84,129,316,"house"
"frame0010377.jpg",225,240,482,523,"car"
"frame0010377.jpg",842,54,992,319,"house"
"frame0010377.jpg",5,76,131,323,"house"
"frame0010378.jpg",231,242,481,516,"car"
"frame0010378.jpg",841,36,1052,342,"house"
"frame0010378.jpg",8,78,128,320,"house"
"frame0010379.jpg",828,27,1068,344,"house"
"frame0010379.jpg",7,76,131,319,"house"
"frame0010379.jpg",231,237,478,524,"car"
"frame0010380.jpg",225,234,477,531,"car"
"frame0010380.jpg",4,73,133,321,"house"
"frame0010380.jpg",827,36,1066,331,"house"
"frame0010381.jpg",8,83,130,315,"house"
"frame0010381.jpg",838,30,1056,343,"house"
"frame0010381.jpg",220,240,468,534,"car"
"frame0010382.jpg",202,240,464,543,"car"
"frame0010382.jpg",837,47,1055,332,"house"
"frame0010382.jpg",4,86,135,315,"house"
"frame0010383.jpg",7,90,131,311,"house"
"frame0010383.jpg",208,341,470,490,"car"
"frame0010384.jpg",1,78,132,326,"house"
"frame0010384.jpg",203,333,450,510,"car"
"frame0010385.jpg",199,333,441,505,"car"
"frame0010385.jpg",813,84,1013,298,"house"
"frame0010385.jpg",16,73,116,330,"house"
"frame0010386.jpg",193,332,441,505,"car"
"frame0010386.jpg",14,75,117,326,"house"
"frame0010387.jpg",1027,199,1280,466,"car"
"frame0010387.jpg",193,327,436,510,"car"
"frame0010387.jpg",9,74,122,326,"house"
"frame0010388.jpg",9,80,123,322,"house"
"frame0010388.jpg",188,322,438,522,"car"
"frame0010389.jpg",2,82,129,321,"house"
"frame0010389.jpg",186,327,438,537,"car"
"frame0010390.jpg",3,70,129,332,"house"
"frame0010390.jpg",830,40,1069,407,"house"
"frame0010390.jpg",1042,243,1235,498,"car"
"frame0010390.jpg",971,300,1266,447,"car"
"frame0010390.jpg",183,336,435,553,"car"
"frame0010391.jpg",168,337,442,577,"car"
"frame0010391.jpg",7,60,124,344,"house"
"frame0010391.jpg",856,47,1051,408,"house"
"frame0010391.jpg",964,272,1253,473,"car"
"frame0010392.jpg",11,58,120,346,"house"
"frame0010392.jpg",858,97,1050,363,"house"
"frame0010392.jpg",915,169,1010,309,"house"
"frame0010392.jpg",926,260,1267,480,"car"
"frame0010392.jpg",167,339,439,586,"car"
"frame0010393.jpg",167,335,437,598,"car"
"frame0010393.jpg",11,49,119,356,"house"
"frame0010393.jpg",914,165,1014,313,"house"
"frame0010393.jpg",851,80,1059,383,"house"
"frame0010393.jpg",908,252,1275,490,"car"
"frame0010394.jpg",84,359,485,573,"car"
"frame0010394.jpg",859,69,1047,384,"house"
"frame0010394.jpg",912,177,1020,294,"house"
"frame0010394.jpg",921,292,1217,455,"car"
"frame0010394.jpg",12,63,116,341,"house"
"frame0010395.jpg",10,59,119,344,"house"
"frame0010395.jpg",910,178,1025,289,"house"
"frame0010395.jpg",101,347,459,583,"car"
"frame0010395.jpg",861,60,1047,394,"house"
"frame0010395.jpg",913,271,1198,467,"car"
"frame0010396.jpg",844,43,1057,410,"house"
"frame0010396.jpg",927,265,1153,470,"car"
"frame0010396.jpg",10,60,111,421,"house"
"frame0010396.jpg",105,341,442,593,"car"
"frame0010397.jpg",249,162,470,396,"house"
"frame0010397.jpg",815,29,1089,417,"house"
"frame0010397.jpg",1,24,122,380,"house"
"frame0010397.jpg",825,251,1211,462,"car"
"frame0010397.jpg",106,344,420,577,"car"
"frame0010398.jpg",257,131,455,421,"house"
"frame0010398.jpg",761,240,1235,447,"car"
"frame0010398.jpg",91,340,413,575,"car"
"frame0010398.jpg",1,32,121,370,"house"
"frame0010399.jpg",76,337,407,585,"car"
"frame0010399.jpg",801,255,1142,415,"car"
"frame0010400.jpg",66,332,401,592,"car"
"frame0010400.jpg",719,246,1190,410,"car"
"frame0010401.jpg",830,33,1062,357,"house"
"frame0010401.jpg",69,334,387,593,"car"
"frame0010401.jpg",768,237,1117,431,"car"
"frame0010402.jpg",202,171,435,380,"house"
"frame0010402.jpg",710,244,1119,417,"car"
"frame0010402.jpg",64,330,382,598,"car"
"frame0010403.jpg",665,216,1129,429,"car"
"frame0010403.jpg",54,320,385,608,"car"
"frame0010404.jpg",651,221,1085,427,"car"
"frame0010404.jpg",45,319,381,617,"car"
"frame0010405.jpg",842,27,984,336,"house"
"frame0010405.jpg",12,327,398,620,"car"
"frame0010405.jpg",196,139,436,414,"house"
"frame0010405.jpg",642,179,1058,460,"car"
"frame0010406.jpg",618,205,1025,438,"car"
"frame0010406.jpg",831,0,992,380,"house"
"frame0010406.jpg",180,128,447,422,"house"
"frame0010406.jpg",0,343,383,617,"car"
"frame0010407.jpg",828,0,996,362,"house"
"frame0010407.jpg",4,340,364,615,"car"
"frame0010407.jpg",583,208,1019,427,"car"
"frame0010407.jpg",194,110,425,435,"house"
"frame0010408.jpg",6,335,357,619,"car"
"frame0010408.jpg",183,137,438,411,"house"
"frame0010408.jpg",584,240,960,402,"car"
"frame0010408.jpg",812,0,1006,379,"house"
"frame0010409.jpg",569,224,937,411,"car"
"frame0010409.jpg",784,0,1035,385,"house"
"frame0010409.jpg",18,336,340,617,"car"
"frame0010410.jpg",20,331,332,620,"car"
"frame0010410.jpg",755,0,1057,413,"house"
"frame0010411.jpg",508,173,919,435,"car"
"frame0010411.jpg",20,332,328,612,"car"
"frame0010412.jpg",517,154,883,447,"car"
"frame0010412.jpg",13,327,325,621,"car"
"frame0010413.jpg",527,177,814,431,"car"
"frame0010413.jpg",12,327,326,619,"car"
"frame0010414.jpg",5,326,321,618,"car"
"frame0010415.jpg",8,326,310,609,"car"
"frame0010416.jpg",12,324,298,605,"car"
"frame0010417.jpg",7,313,296,611,"car"
"frame0010418.jpg",761,0,967,300,"house"
"frame0010418.jpg",384,158,733,400,"car"
"frame0010418.jpg",9,298,287,622,"car"
"frame0010419.jpg",730,0,989,286,"house"
"frame0010419.jpg",0,278,283,642,"car"
"frame0010419.jpg",415,132,678,433,"car"
"frame0010420.jpg",0,235,263,645,"car"
"frame0010420.jpg",360,148,655,405,"car"
"frame0010421.jpg",729,0,903,324,"house"
"frame0010421.jpg",0,202,271,720,"car"
"frame0010422.jpg",709,70,933,189,"house"
"frame0010422.jpg",0,213,229,718,"car"
"frame0010422.jpg",326,151,584,417,"car"
"frame0010423.jpg",10,199,203,720,"car"
"frame0010423.jpg",707,69,933,191,"house"
"frame0010423.jpg",672,0,945,338,"house"
"frame0010424.jpg",23,185,185,720,"car"
"frame0010426.jpg",22,279,164,665,"car"
"frame0010427.jpg",24,306,160,636,"car"
"frame0010428.jpg",249,266,369,349,"car"
"frame0010428.jpg",16,324,164,617,"car"
"frame0010429.jpg",19,314,157,628,"car"
"frame0010430.jpg",237,266,323,343,"car"
"frame0010430.jpg",18,302,154,639,"car"
"frame0010431.jpg",146,227,420,339,"car"
"frame0010431.jpg",3,348,167,534,"car"
"frame0010432.jpg",0,347,167,535,"car"
"frame0010432.jpg",163,211,358,354,"car"
"frame0010433.jpg",194,242,322,321,"car"
"frame0010433.jpg",0,339,161,542,"car"
"frame0010434.jpg",0,333,158,549,"car"
"frame0010435.jpg",0,332,152,551,"car"
"frame0010435.jpg",650,0,862,279,"house"
"frame0010435.jpg",203,255,264,301,"car"
"frame0010435.jpg",18,261,132,682,"car"
"frame0010436.jpg",649,0,866,280,"house"
"frame0010436.jpg",0,332,155,550,"car"
"frame0010436.jpg",19,254,131,688,"car"
"frame0010436.jpg",189,253,275,305,"car"
"frame0010437.jpg",4,311,141,569,"car"
"frame0010437.jpg",647,0,867,280,"house"
"frame0010438.jpg",173,250,248,304,"car"
"frame0010438.jpg",665,0,851,298,"house"
"frame0010438.jpg",12,306,130,575,"car"
"frame0010439.jpg",654,0,860,283,"house"
"frame0010439.jpg",14,302,130,578,"car"
"frame0010440.jpg",0,333,142,524,"car"
"frame0010440.jpg",658,0,854,274,"house"
"frame0010441.jpg",0,339,143,517,"car"
"frame0010441.jpg",648,0,863,291,"house"
"frame0010442.jpg",0,341,136,515,"car"
"frame0010442.jpg",656,0,852,274,"house"
"frame0010443.jpg",653,0,854,286,"house"
"frame0010443.jpg",0,337,127,515,"car"
"frame0010444.jpg",0,328,124,527,"car"
"frame0010444.jpg",658,0,853,284,"house"
"frame0010445.jpg",654,0,859,296,"house"
"frame0010445.jpg",0,328,121,524,"car"
"frame0010445.jpg",123,212,207,292,"car"
"frame0010446.jpg",0,322,120,534,"car"
"frame0010446.jpg",658,0,854,326,"house"
"frame0010446.jpg",118,207,210,295,"car"
"frame0010447.jpg",123,207,204,290,"car"
"frame0010447.jpg",0,324,120,539,"car"
"frame0010447.jpg",651,0,858,334,"house"
"frame0010448.jpg",639,0,872,336,"house"
"frame0010448.jpg",0,332,123,538,"car"
"frame0010449.jpg",119,219,198,278,"car"
"frame0010449.jpg",633,0,883,343,"house"
"frame0010449.jpg",0,289,96,579,"car"
"frame0010450.jpg",117,219,202,281,"car"
"frame0010450.jpg",646,0,872,312,"house"
"frame0010450.jpg",0,290,100,583,"car"
"frame0010451.jpg",656,0,868,316,"house"
"frame0010451.jpg",0,310,98,568,"car"
"frame0010452.jpg",0,311,90,568,"car"
"frame0010452.jpg",656,0,870,311,"house"
"frame0010453.jpg",0,304,81,576,"car"
"frame0010453.jpg",650,0,873,346,"house"
"frame0010454.jpg",654,0,868,362,"house"
"frame0010454.jpg",0,297,83,587,"car"
"frame0010454.jpg",114,199,161,301,"car"
"frame0010455.jpg",105,194,169,308,"car"
"frame0010455.jpg",0,294,73,594,"car"
"frame0010456.jpg",0,305,70,583,"car"
"frame0010457.jpg",0,332,55,605,"car"
"frame0010457.jpg",665,0,858,345,"house"
"frame0010458.jpg",121,128,242,231,"house"
"frame0010458.jpg",630,0,885,361,"house"
"frame0010458.jpg",0,282,54,671,"car"
"frame0010458.jpg",52,0,276,421,"house"
"frame0010459.jpg",55,0,263,425,"house"
"frame0010459.jpg",629,0,883,373,"house"
"frame0010461.jpg",559,0,855,405,"house"
"frame0010462.jpg",526,0,790,371,"house"
"frame0010464.jpg",447,0,773,387,"house"
"frame0010466.jpg",402,0,719,372,"house"
"frame0010467.jpg",418,0,703,355,"house"
"frame0010468.jpg",422,0,695,428,"house"
"frame0010469.jpg",419,0,688,387,"house"
"frame0010470.jpg",436,0,670,390,"house"
"frame0010471.jpg",442,0,593,375,"house"
"frame0010472.jpg",419,0,612,377,"house"
"frame0010473.jpg",422,0,611,388,"house"
"frame0010475.jpg",468,0,654,359,"house"
"frame0010475.jpg",476,9,729,179,"house"
"frame0010476.jpg",476,0,649,326,"house"
"frame0010477.jpg",482,0,745,195,"house"
"frame0010478.jpg",493,0,772,213,"house"
"frame0010478.jpg",520,0,694,327,"house"
"frame0010481.jpg",574,0,740,365,"house"
"frame0010482.jpg",550,0,770,360,"house"
"frame0010483.jpg",544,0,857,325,"house"
"frame0010484.jpg",498,0,909,325,"house"
"frame0010493.jpg",424,0,690,424,"house"
"frame0010495.jpg",385,0,631,408,"house"
"frame0010496.jpg",370,0,564,402,"house"
"frame0010497.jpg",365,0,553,359,"house"
"frame0010498.jpg",340,0,569,337,"house"
"frame0010499.jpg",330,0,507,351,"house"
"frame0010505.jpg",390,0,632,231,"house"
"frame0010506.jpg",409,0,621,232,"house"
"frame0010507.jpg",422,0,646,246,"house"
"frame0010510.jpg",480,0,634,301,"house"
"frame0010511.jpg",466,0,655,324,"house"
"frame0010512.jpg",477,0,656,334,"house"
"frame0010513.jpg",482,0,659,388,"house"
"frame0010514.jpg",512,0,692,302,"house"
"frame0010515.jpg",514,0,704,332,"house"
"frame0010520.jpg",526,0,788,428,"house"
"frame0010526.jpg",403,0,807,368,"house"
"frame0010536.jpg",19,0,282,262,"house"
"frame0010538.jpg",42,0,198,291,"house"
"frame0010541.jpg",0,15,172,271,"house"
"frame0010542.jpg",0,2,162,299,"house"
"frame0010543.jpg",0,38,156,264,"house"
"frame0010544.jpg",4,55,143,249,"house"
"frame0010545.jpg",5,5,123,275,"house"
"frame0010557.jpg",519,0,699,205,"house"
"frame0010557.jpg",658,0,970,265,"house"
"frame0010558.jpg",519,0,784,206,"house"
"frame0010559.jpg",538,0,767,234,"house"
"frame0010559.jpg",663,0,1049,230,"house"
"frame0010562.jpg",532,0,774,217,"house"
"frame0010563.jpg",550,0,757,212,"house"
"frame0010565.jpg",665,6,1148,242,"house"
"frame0010566.jpg",0,0,146,305,"house"
"frame0010568.jpg",41,61,269,200,"house"
